contract,date,roll_flag,daily_close,daily_return,daily_mean_vpin,daily_max_vpin,daily_vpin_slope,daily_vpin_zscore,daily_vpin_percentile,future_return,signal_raw,position,vpin_high_flag,slope_positive_flag
TL,2025-07-21,False,119.97,-0.0040677403287397995,0.5874606069398058,0.6246848688666518,0.03714783282118288,1.4860255075457331,0.9666666666666667,-0.004334416937567642,0.0,1.0,True,True
TL,2025-07-22,False,119.45,-0.004334416937567642,0.47781870417228495,0.5637280269807013,0.009629504150755164,-0.3550854205453164,0.38333333333333336,-0.0015069066555044586,1.0,0.0,False,True
TL,2025-07-23,False,119.27,-0.0015069066555044586,0.49547374728950966,0.598091698976291,-0.002869252249166271,-0.0816312230496034,0.48333333333333334,-0.008552024817640613,1.0,1.0,False,False
TL,2025-07-24,False,118.25,-0.008552024817640613,0.42379427513786017,0.4688773685044787,-0.02438891376066201,-1.2750264321990026,0.11666666666666667,-0.0025369978858350573,1.0,1.0,False,False
TL,2025-07-25,False,117.95,-0.0025369978858350573,0.5238347070413565,0.5576059956737374,-0.018127622883132348,0.43857134991867425,0.6666666666666666,0.007036880033912674,1.0,1.0,False,False
TL,2025-07-28,False,118.78,0.007036880033912674,0.4819079492663407,0.5574984648147403,0.003653944993995828,-0.2868863814037251,0.4,-0.007661222428018144,1.0,1.0,False,True
TL,2025-07-29,False,117.87,-0.007661222428018144,0.43849509695875644,0.5583323459211538,-0.005584362653302593,-0.9987852103633633,0.16666666666666666,0.00415712225332987,1.0,1.0,False,False
TL,2025-07-30,False,118.36,0.00415712225332987,0.5768895130453906,0.6146108115706235,0.022085086573246083,1.3585284876926893,0.95,0.006421088205474934,0.0,1.0,True,True
TL,2025-07-31,False,119.12,0.006421088205474934,0.4730119016348506,0.5487301160399279,-0.0006664047033961895,-0.38658204808183144,0.35,-0.000671591672263272,1.0,0.0,False,False
TL,2025-08-01,False,119.04,-0.000671591672263272,0.45049329026966173,0.5394376003830125,-0.0028312513317263754,-0.7750295834001768,0.25,0.0012600806451612545,1.0,1.0,False,False
TL,2025-08-04,False,119.19,0.0012600806451612545,0.4215431656620647,0.5361155830207343,-0.01603000853691124,-1.2336529118096395,0.11666666666666667,0.0010906955281482222,1.0,1.0,False,False
TL,2025-08-05,False,119.32,0.0010906955281482222,0.4152914705938529,0.5111719194871635,-0.03746648208758613,-1.3775982346005764,0.08333333333333333,8.380824673159815e-05,1.0,1.0,False,False
TL,2025-08-06,False,119.33,8.380824673159815e-05,0.44914869557318987,0.5028872248356279,-0.008292823179913023,-0.781988374608013,0.26666666666666666,0.0004190061174893511,1.0,1.0,False,False
TL,2025-08-07,False,119.38,0.0004190061174893511,0.512650159958953,0.5552620599938525,0.015191926928970778,0.3086707831681843,0.65,-0.0005025967498744066,1.0,1.0,False,True
TL,2025-08-08,False,119.32,-0.0005025967498744066,0.47602555407310826,0.5581728066077705,0.02063234661871873,-0.30385976683035093,0.4166666666666667,-0.006034193764666407,1.0,1.0,False,True
TL,2025-08-11,False,118.6,-0.006034193764666407,0.530499797866315,0.5721756414300078,0.025729351304484248,0.6526866076972789,0.75,-0.0038785834738617186,1.0,1.0,False,True
TL,2025-08-12,False,118.14,-0.0038785834738617186,0.5322224543777916,0.5761747814273575,0.018399715551656537,0.6571272982905343,0.75,0.0011003893685457289,1.0,1.0,False,True
TL,2025-08-13,False,118.27,0.0011003893685457289,0.4414849429748573,0.5119664810375562,-0.008613353366350811,-0.9422378675857941,0.18333333333333332,-0.0032975395281982234,1.0,1.0,False,False
TL,2025-08-14,False,117.88,-0.0032975395281982234,0.5636156832878617,0.6217869387155126,0.008616540353804925,1.3277714613172613,0.9,-0.0033932813030199682,0.0,1.0,True,True
TL,2025-08-15,False,117.48,-0.0033932813030199682,0.49882894674893685,0.6157341568620365,-0.003194847332468609,0.12959887937181686,0.5666666666666667,-0.011831801157643818,1.0,0.0,False,False
TL,2025-08-18,False,116.09,-0.011831801157643818,0.42731567529743025,0.47428936307634734,-0.015246955438664311,-1.199882414183483,0.13333333333333333,0.0038763028684640766,1.0,1.0,False,False
TL,2025-08-19,False,116.54,0.0038763028684640766,0.5070334891101083,0.5359136505012253,-0.0005202915719929535,0.36181444025597403,0.65,-0.0042045649562383325,1.0,1.0,False,False
TL,2025-08-20,False,116.05,-0.0042045649562383325,0.4442424217357349,0.4964730633650914,-0.023054198074308217,-0.8797301575527391,0.25,,1.0,1.0,False,False
TL,2025-08-21,True,116.11,,0.5059227758061022,0.513476624339539,0.003111440455263542,0.35578050657359606,0.65,-0.0011196279390233155,1.0,1.0,False,True
TL,2025-08-22,False,115.98,-0.0011196279390233155,0.5250244626478471,0.5681116351056769,0.01943068613968276,0.7244008604670779,0.7833333333333333,0.007070184514571309,1.0,1.0,False,True
TL,2025-08-25,False,116.8,0.007070184514571309,0.5264171911190642,0.5927077742769656,0.011954944493002394,0.7306314353860943,0.7833333333333333,0.004023972602739789,1.0,1.0,False,True
TL,2025-08-26,False,117.27,0.004023972602739789,0.47935891446512513,0.5186279820516355,0.009072740077174235,-0.2714393399959337,0.43333333333333335,0.0011085529120833382,1.0,1.0,False,True
TL,2025-08-27,False,117.4,0.0011085529120833382,0.5163734676144587,0.557937179269116,-0.002476416456600905,0.49982704052754223,0.7,-0.008006814310051236,1.0,1.0,False,False
TL,2025-08-28,False,116.46,-0.008006814310051236,0.5161502855849703,0.5651033941843429,-0.002779207763035896,0.5051171055176995,0.7,0.0007727975270479526,1.0,1.0,False,False
TL,2025-08-29,False,116.55,0.0007727975270479526,0.5489052036588347,0.5775988510456359,0.008176739619938622,1.1603318609796562,0.8666666666666667,0.003088803088802994,0.0,1.0,True,True
TL,2025-09-01,False,116.91,0.003088803088802994,0.5371868441892003,0.58862132614285,0.014818759549252625,0.9215193242088184,0.85,-0.001967325292960287,0.0,0.0,True,True
TL,2025-09-02,False,116.68,-0.001967325292960287,0.49309335308163493,0.5197244031134948,-0.002552367046141757,-0.010968552183275951,0.48333333333333334,0.004028111073020257,1.0,0.0,False,False
TL,2025-09-03,False,117.15,0.004028111073020257,0.5185843465574825,0.5754649355329028,-0.005094372863217534,0.5071094877425406,0.7166666666666667,0.0015364916773366044,1.0,1.0,False,False
TL,2025-09-04,False,117.33,0.0015364916773366044,0.46455073018236537,0.5133718717623529,-0.01873114445846563,-0.6655938316454264,0.2833333333333333,-0.008352510014489112,1.0,1.0,False,False
TL,2025-09-05,False,116.35,-0.008352510014489112,0.4665447576737879,0.5311943544817107,-0.01698267959300943,-0.6014947672325035,0.3,-0.0024924795874515793,1.0,1.0,False,False
TL,2025-09-08,False,116.06,-0.0024924795874515793,0.5509185636701356,0.5899130229779118,0.0063610832293306665,1.189381770653485,0.8833333333333333,-0.002929519214199594,0.0,1.0,True,True
TL,2025-09-09,False,115.72,-0.002929519214199594,0.474970864485394,0.5275770646497607,-8.591306564068591e-05,-0.4217217853817445,0.35,-0.00829588662288272,1.0,0.0,False,False
TL,2025-09-10,False,114.76,-0.00829588662288272,0.5768090091131816,0.6286068387974737,0.023294266467323847,1.7328555591488741,0.95,-0.00017427675148140587,0.0,1.0,True,True
TL,2025-09-11,False,114.74,-0.00017427675148140587,0.5610678447169575,0.6090712525987966,0.021493661952938514,1.348568395589108,0.9,0.0046191389227818735,0.0,0.0,True,True
TL,2025-09-12,False,115.27,0.0046191389227818735,0.4794315068007655,0.5437801724318941,-0.0056877133507176655,-0.3992705621224108,0.4,0.0011277869350221348,1.0,0.0,False,False
TL,2025-09-15,False,115.4,0.0011277869350221348,0.4797475938315265,0.5344688584727272,-0.008782404362015106,-0.4175848477011943,0.4,0.0006932409012132545,1.0,1.0,False,False
TL,2025-09-16,False,115.48,0.0006932409012132545,0.46545246509467775,0.5629535990451172,-0.03040333389224386,-0.7030902125886324,0.23333333333333334,0.003463803255975062,1.0,1.0,False,False
TL,2025-09-17,False,115.88,0.003463803255975062,0.42705353124497974,0.46953117340071215,-0.028200766865004324,-1.4955628480624326,0.08333333333333333,-0.0022437003797031174,1.0,1.0,False,False
TL,2025-09-18,False,115.62,-0.0022437003797031174,0.5180855888878496,0.5510602713913167,0.002461410158762145,0.5025039758425951,0.7166666666666667,-0.007092198581560294,1.0,1.0,False,True
TL,2025-09-19,False,114.8,-0.007092198581560294,0.542042796253411,0.6725423834023933,0.017722352863694092,0.998849023115069,0.85,0.0028745644599303954,0.0,1.0,True,True
TL,2025-09-22,False,115.13,0.0028745644599303954,0.5994261217512105,0.7103208128144333,0.03829365783214967,2.2759879916351755,1.0,-0.007035525058629366,0.0,0.0,True,True
TL,2025-09-23,False,114.32,-0.007035525058629366,0.5903090824216708,0.626788385988265,0.04078516352167429,1.9678112094789377,0.9833333333333333,-0.0021868439468160084,0.0,0.0,True,True
TL,2025-09-24,False,114.07,-0.0021868439468160084,0.49602084984221473,0.5543286167769939,0.00041368080769900174,-0.05699647262568397,0.5,0.00035066187428767215,1.0,0.0,False,True
TL,2025-09-25,False,114.11,0.00035066187428767215,0.46480099536910857,0.5109190872942798,-0.025788887367760062,-0.7220586001295264,0.23333333333333334,0.0007010779072824658,1.0,1.0,False,False
TL,2025-09-26,False,114.19,0.0007010779072824658,0.5094160327375301,0.5424438277835754,-0.030552826507992292,0.23578619083235722,0.6,-0.004115947105701068,1.0,1.0,False,False
TL,2025-09-29,False,113.72,-0.004115947105701068,0.5121020819733503,0.5556314274192918,-0.014301881800132565,0.2930450112003761,0.6166666666666667,0.0015828350334154973,1.0,1.0,False,False
TL,2025-09-30,False,113.9,0.0015828350334154973,0.5377960727936493,0.5748945965306232,0.013085153250711079,0.8153208828365012,0.8166666666666667,0.005531167690956851,0.0,1.0,True,True
TL,2025-10-09,False,114.53,0.005531167690956851,0.547285423944716,0.6204727362415796,0.019334889720733404,0.990940769566075,0.8333333333333334,-0.004889548589889103,0.0,0.0,True,True
TL,2025-10-10,False,113.97,-0.004889548589889103,0.539736681149564,0.5855467774914731,0.009582463879543346,0.8264296498512287,0.8,0.0041238922523469945,0.0,0.0,True,True
TL,2025-10-13,False,114.44,0.0041238922523469945,0.49209085864855945,0.5901584891991265,-0.0038081838293666957,-0.16822912209131619,0.4166666666666667,0.0027962250961202084,1.0,0.0,False,False
TL,2025-10-14,False,114.76,0.0027962250961202084,0.4424349427446568,0.4901633863563014,-0.024591682539414156,-1.2079251293382294,0.15,-0.0015684907633322087,1.0,1.0,False,False
TL,2025-10-15,False,114.58,-0.0015684907633322087,0.44775583209280323,0.46948373628668416,-0.029636092210873276,-1.1259472636525236,0.16666666666666666,0.003316460115203368,1.0,1.0,False,False
TL,2025-10-16,False,114.96,0.003316460115203368,0.48260080308595604,0.5279104976043658,-0.015860678268297207,-0.3725021197097024,0.4166666666666667,0.007915796798886765,1.0,1.0,False,False
TL,2025-10-17,False,115.87,0.007915796798886765,0.5260313186259555,0.5501762397213493,0.010804678029609143,0.5611773646651421,0.7166666666666667,-0.004919306118926436,1.0,1.0,False,True
TL,2025-10-20,False,115.3,-0.004919306118926436,0.5379560945230172,0.5703950146578616,0.02693177900898731,0.8016629801267516,0.8,0.002515177797051127,0.0,1.0,True,True
TL,2025-10-21,False,115.59,0.002515177797051127,0.4889397421005561,0.52743748544068,0.013772311145256682,-0.2275772889392708,0.43333333333333335,0.0001730253482135069,1.0,0.0,False,True
TL,2025-10-22,False,115.61,0.0001730253482135069,0.5146966331996669,0.5587358780766771,0.002710008370202216,0.3322230448993894,0.6,-0.0034599083124298158,1.0,1.0,False,True
TL,2025-10-23,False,115.21,-0.0034599083124298158,0.5888577962923368,0.6207768529465496,0.010239349400941223,1.888713151438136,0.9666666666666667,-0.0017359604201023782,0.0,1.0,True,True
TL,2025-10-24,False,115.01,-0.0017359604201023782,0.5614638614369594,0.5800862407895317,0.01469335880196651,1.2616105692030606,0.9,0.003391009477436757,0.0,0.0,True,True
TL,2025-10-27,False,115.4,0.003391009477436757,0.4750219821421586,0.5719501669453456,0.001893170832049762,-0.605494707760492,0.3,0.004852686308492116,1.0,0.0,False,True
TL,2025-10-28,False,115.96,0.004852686308492116,0.5002216406965319,0.53693946064668,-0.014278579915644818,-0.06333596358789162,0.48333333333333334,-0.0011210762331838042,1.0,1.0,False,False
TL,2025-10-29,False,115.83,-0.0011210762331838042,0.4692196058694608,0.5439959902549792,-0.03005186015861795,-0.7604035427665891,0.25,0.0027626694293361176,1.0,1.0,False,False
TL,2025-10-30,False,116.15,0.0027626694293361176,0.5655347975786837,0.6015725382354266,0.00023394960107509522,1.3805778924503065,0.9333333333333333,0.004563065002152422,0.0,1.0,True,True
TL,2025-10-31,False,116.68,0.004563065002152422,0.4849781261081642,0.6072299137026814,0.008522544481416306,-0.4161319614319959,0.38333333333333336,-0.0014569763455605234,1.0,0.0,False,True
TL,2025-11-03,False,116.51,-0.0014569763455605234,0.4626248684892231,0.5038573227998564,-0.005943502417591418,-0.923374445276486,0.16666666666666666,8.582954252855934e-05,1.0,1.0,False,False
TL,2025-11-04,False,116.52,8.582954252855934e-05,0.5101739890017216,0.5480175044864352,-0.002100116282493908,0.11191090734863562,0.5333333333333333,-0.0007723995880534185,1.0,1.0,False,False
TL,2025-11-05,False,116.43,-0.0007723995880534185,0.5161036833372248,0.5928018447757257,-0.007366636558936051,0.2181947922991479,0.5833333333333334,-0.0027484325345702443,1.0,1.0,False,False
TL,2025-11-06,False,116.11,-0.0027484325345702443,0.48304930878236174,0.5203688944253568,0.004962118019639678,-0.5962909523663972,0.3333333333333333,-0.0013780036172594823,1.0,1.0,False,True
TL,2025-11-07,False,115.95,-0.0013780036172594823,0.518431401723708,0.5372748800073384,0.008448838624961008,0.2616277081640934,0.6333333333333333,0.002846054333764503,1.0,1.0,False,True
TL,2025-11-10,False,116.28,0.002846054333764503,0.49473928814700946,0.5338683319248759,-0.002854168332294105,-0.32316872086431153,0.4,0.00017199862401096055,1.0,1.0,False,False
TL,2025-11-11,False,116.3,0.00017199862401096055,0.507462844464974,0.5356777326151468,-0.0005591698379853793,-0.0032416945081488718,0.5,0.0012897678417884695,1.0,1.0,False,False
TL,2025-11-12,False,116.45,0.0012897678417884695,0.5423004464736998,0.5834438465980822,0.010753371812394209,0.8426605728329939,0.8166666666666667,-0.002747960498067914,0.0,1.0,True,True
TL,2025-11-13,False,116.13,-0.002747960498067914,0.5438646043715936,0.5703491332776789,0.009842756362246135,0.8533621979251964,0.8166666666666667,0.00025833118057350113,0.0,0.0,True,True
TL,2025-11-14,False,116.16,0.00025833118057350113,0.520159416069875,0.5494324871963854,0.008724201575235069,0.2874959047029759,0.6666666666666666,0.0024965564738292922,1.0,0.0,False,True
TL,2025-11-17,False,116.45,0.0024965564738292922,0.588979134872719,0.6353268424221453,0.014089155041166524,1.9200617415253172,0.9666666666666667,0.0006869901245170063,0.0,1.0,True,True
TL,2025-11-18,False,116.53,0.0006869901245170063,0.5269598213097917,0.563685634408363,0.001443328017330925,0.38025533349990365,0.7,-0.0037758517120054513,1.0,0.0,False,True
TL,2025-11-19,False,116.09,-0.0037758517120054513,0.48065650156985984,0.5884020515268735,-0.01196158003635508,-0.7745132204878353,0.26666666666666666,-0.0018950814023602769,1.0,1.0,False,False
TL,2025-11-20,False,115.87,-0.0018950814023602769,0.4982285636445714,0.5955526942579311,-0.015218433815346644,-0.3640993409812804,0.4,-0.0025891084836455747,1.0,1.0,False,False
TL,2025-11-21,False,115.57,-0.0025891084836455747,0.5554303508386177,0.6207466311556388,-0.009582882573342295,1.076892015928563,0.8666666666666667,0.0016440252660725463,1.0,1.0,True,False
TL,2025-11-24,False,115.76,0.0016440252660725463,0.530005261916984,0.5783086074641742,0.008086473048314257,0.42618537384243915,0.6833333333333333,,1.0,1.0,False,True
TL,2025-11-25,True,115.16,,0.5247708342011908,0.5341973979886544,0.012000536353507446,0.2935937732476533,0.6333333333333333,-0.007554706495310759,1.0,1.0,False,True
TL,2025-11-26,False,114.29,-0.007554706495310759,0.5309781761189911,0.5701511063273491,0.0034839708311412477,0.43194260890391045,0.6833333333333333,0.0011374573453495351,1.0,1.0,False,True
TL,2025-11-27,False,114.42,0.0011374573453495351,0.6037685863404474,0.6514418205451378,0.009764938520566646,2.1654254159645143,1.0,0.0006117811571402232,0.0,1.0,True,True
TL,2025-11-28,False,114.49,0.0006117811571402232,0.5037264119867868,0.539541969063097,0.0026440052278862147,-0.2853944037743023,0.4166666666666667,-0.001048126473927824,1.0,0.0,False,True
TL,2025-12-01,False,114.37,-0.001048126473927824,0.5501684860609914,0.576862603544838,0.002354353958739708,0.8530993835563726,0.8166666666666667,-0.004196904782722721,0.0,1.0,True,True
TL,2025-12-02,False,113.89,-0.004196904782722721,0.5676787504166845,0.6329164176752942,0.001980104831593077,1.2557553621840523,0.9,-0.0024585125998770607,0.0,0.0,True,True
TL,2025-12-03,False,113.61,-0.0024585125998770607,0.6012086824553604,0.6572840656661321,0.005883253065972371,1.961906574839397,0.9833333333333333,-0.010210368805562808,0.0,0.0,True,True
TL,2025-12-04,False,112.45,-0.010210368805562808,0.5479639187826029,0.6524684808719784,0.013951520998600109,0.6967140328639544,0.7666666666666667,0.0005335704757669646,1.0,0.0,False,True
TL,2025-12-05,False,112.51,0.0005335704757669646,0.4601545902917183,0.5061029683347379,-0.019974262317262792,-1.3525668263807205,0.06666666666666667,-0.0023997866856280137,1.0,1.0,False,False
TL,2025-12-08,False,112.24,-0.0023997866856280137,0.5763247584212897,0.6181551367321875,-0.012376207615443164,1.3128575209711215,0.8833333333333333,0.0031183178902352005,1.0,1.0,True,False
TL,2025-12-09,False,112.59,0.0031183178902352005,0.42187422502898286,0.6056858116789401,-0.03303080752140682,-2.1517687513341905,0.016666666666666666,0.0017763566924238194,1.0,1.0,False,False
TL,2025-12-10,False,112.79,0.0017763566924238194,0.488936874594061,0.5158648533180001,-0.015633445363981917,-0.6552573577060545,0.2833333333333333,0.0035464136891567577,1.0,1.0,False,False
TL,2025-12-11,False,113.19,0.0035464136891567577,0.44147578964195616,0.4838700141948016,-0.012474548512675298,-1.6589109431937272,0.05,-0.00636098595282264,1.0,1.0,False,False
TL,2025-12-12,False,112.47,-0.00636098595282264,0.5699502604987088,0.6264347765783249,0.0006852568767811429,1.2022781556742788,0.8833333333333333,-0.00835778429803502,0.0,1.0,True,True
TL,2025-12-15,False,111.53,-0.00835778429803502,0.5021519834019386,0.5891828295601496,0.02415689026505592,-0.31606746284247167,0.4,-0.0012552676409934849,1.0,0.0,False,True
TL,2025-12-16,False,111.39,-0.0012552676409934849,0.5355725725384606,0.5589364870544994,0.015394758964878158,0.4120704426043727,0.65,0.00673309991920279,1.0,1.0,False,True
TL,2025-12-17,False,112.14,0.00673309991920279,0.49907176748661464,0.5300758641205694,0.008081426772906875,-0.42438591513023716,0.35,0.0009809167112537764,1.0,1.0,False,True
TL,2025-12-18,False,112.25,0.0009809167112537764,0.49456497546941774,0.5530897329383176,-0.0153850785973906,-0.5718529255334531,0.2833333333333333,0.003652561247216024,1.0,1.0,False,False
TL,2025-12-19,False,112.66,0.003652561247216024,0.5278800346325688,0.5680489437635019,0.00104485053922177,0.20693190157014862,0.6,-0.006035860110065627,1.0,1.0,False,True
TL,2025-12-22,False,111.98,-0.006035860110065627,0.5059539947785076,0.5704121128719234,-0.003042888837395186,-0.2943986211340285,0.4166666666666667,0.007590641185926117,1.0,1.0,False,False
TL,2025-12-23,False,112.83,0.007590641185926117,0.5542187463062453,0.6044280850903118,0.012168297694835123,0.8810649227718806,0.8166666666666667,8.862891075067658e-05,0.0,1.0,True,True
TL,2025-12-24,False,112.84,8.862891075067658e-05,0.4965646493285038,0.5411385943786996,0.0030338059391848637,-0.4847821115944364,0.3333333333333333,-0.002924494859978699,1.0,0.0,False,True
TL,2025-12-25,False,112.51,-0.002924494859978699,0.5067487437849224,0.5622608674725781,-0.005165192714529659,-0.2375407177948815,0.43333333333333335,0.003999644476046393,1.0,1.0,False,False
TL,2025-12-26,False,112.96,0.003999644476046393,0.5787188204255712,0.6272858134212512,0.009805964877280438,1.491720332084639,0.9333333333333333,-0.010092067988668574,0.0,1.0,True,True
TL,2025-12-29,False,111.82,-0.010092067988668574,0.6330229048936118,0.6872021964194612,0.02397624882718003,2.612511522992027,1.0,8.942944017165111e-05,0.0,0.0,True,True
TL,2025-12-30,False,111.83,8.942944017165111e-05,0.39188575740976905,0.4564565619231037,-0.008308362272878012,-2.734743701424338,0.016666666666666666,-0.0037557006170080287,1.0,0.0,False,False
TL,2025-12-31,False,111.41,-0.0037557006170080287,0.581474363535433,0.608599738170266,-0.003738182351478092,1.3325905610707947,0.9166666666666666,-0.0008078269455166209,1.0,1.0,True,False
TL,2026-01-05,False,111.32,-0.0008078269455166209,0.4185788005807773,0.5044103976314132,-0.03718285810477666,-2.0276836447535493,0.03333333333333333,-0.003503413582464865,1.0,1.0,False,False
TL,2026-01-06,False,110.93,-0.003503413582464865,0.5312630544362239,0.5793506828908398,-0.017682665774376754,0.30021617225516156,0.6666666666666666,-0.004146759217524609,1.0,1.0,False,False
TL,2026-01-07,False,110.47,-0.004146759217524609,0.49324209144816317,0.5404720098205968,0.015250135897757911,-0.4855368229779903,0.2833333333333333,0.004797682628767896,1.0,1.0,False,True
TL,2026-01-08,False,111.0,0.004797682628767896,0.5193148555844572,0.556550577135647,-0.004965572503456572,0.027148269790304734,0.5333333333333333,-0.0011711711711711592,1.0,1.0,False,False
TL,2026-01-09,False,110.87,-0.0011711711711711592,0.49914311858170196,0.5206761676828454,0.014918043715008267,-0.4237927352238373,0.35,0.002976458915847413,1.0,1.0,False,True
TL,2026-01-12,False,111.2,0.002976458915847413,0.49102788582773055,0.5402978721667641,-0.007456931008344792,-0.6022989569967618,0.23333333333333334,0.0013489208633092886,1.0,1.0,False,False
TL,2026-01-13,False,111.35,0.0013489208633092886,0.5835384883108439,0.6154884897196253,0.015230582396863474,1.3460320630437244,0.9166666666666666,-0.0007184553210597411,0.0,1.0,True,True
TL,2026-01-14,False,111.27,-0.0007184553210597411,0.5761556500496513,0.6390067734507097,0.019807695865953007,1.163831454649141,0.85,-0.0007189718702255155,0.0,0.0,True,True
TL,2026-01-15,False,111.19,-0.0007189718702255155,0.4583551798924753,0.570863265658745,0.0003551886843467467,-1.2806037533561192,0.08333333333333333,-0.0002698084360104325,1.0,0.0,False,True
TL,2026-01-16,False,111.16,-0.0002698084360104325,0.5121456885196721,0.5348227328083301,-0.00829477030344854,-0.16425095888697552,0.48333333333333334,-0.0021590500179919925,1.0,1.0,False,False
TL,2026-01-19,False,110.92,-0.0021590500179919925,0.4164959964450796,0.5052933038758806,-0.03980949452615077,-2.04730399890872,0.03333333333333333,0.005138838802740686,1.0,1.0,False,False
TL,2026-01-20,False,111.49,0.005138838802740686,0.514632255560041,0.5387493676341694,-0.01649059724266163,-0.036482644786179984,0.5166666666666667,0.006816754865907271,1.0,1.0,False,False
TL,2026-01-21,False,112.25,0.006816754865907271,0.5050312105169701,0.5401887277189426,0.00958386282893584,-0.24469030164902064,0.4166666666666667,-0.0007126948775055819,1.0,1.0,False,True
TL,2026-01-22,False,112.17,-0.0007126948775055819,0.46521849746111177,0.49612405313615227,-0.0005319168045230249,-1.0436177005162812,0.15,0.0011589551573503165,1.0,1.0,False,False
TL,2026-01-23,False,112.3,0.0011589551573503165,0.5537695014727946,0.6524688364298654,0.02251332519565007,0.7380994928887847,0.7666666666666667,0.001869991095280632,1.0,1.0,False,True
TL,2026-01-26,False,112.51,0.001869991095280632,0.5723051163149897,0.6344157669789882,0.01640840124657219,1.1127724878191831,0.85,-0.0037330015109767745,0.0,1.0,True,True
TL,2026-01-27,False,112.09,-0.0037330015109767745,0.5446326773412744,0.6006045100189897,0.018628955250248658,0.5277373867531382,0.7166666666666667,0.0,1.0,0.0,False,True
TL,2026-01-28,False,112.09,0.0,0.5487315847232164,0.5856851950895123,0.015788935039268905,0.5872624107385824,0.7333333333333333,0.000713712195557159,1.0,1.0,False,True
TL,2026-01-29,False,112.17,0.000713712195557159,0.5504541051250672,0.5777057412398824,-0.003020432428722808,0.6072509370904735,0.75,-0.0022287599179816597,1.0,1.0,False,False
TL,2026-01-30,False,111.92,-0.0022287599179816597,0.5736308406638156,0.6165747140135239,0.000847287648144468,1.054434932628009,0.85,0.0012508934953538997,0.0,1.0,True,True
TL,2026-02-02,False,112.06,0.0012508934953538997,0.49250006680932706,0.5416203400000751,-0.00793659651232954,-0.6042474151376043,0.2,-0.000892379082634398,1.0,0.0,False,False
TL,2026-02-03,False,111.96,-0.000892379082634398,0.5956708197592309,0.618522692018018,0.0035924431756288846,1.4507181458811187,0.95,-0.0023222579492675477,0.0,1.0,True,True
TL,2026-02-04,False,111.7,-0.0023222579492675477,0.4917531652710055,0.5258474934930245,-0.009536190061270822,-0.632638310735974,0.2,0.004207699194270331,1.0,0.0,False,False
TL,2026-02-05,False,112.17,0.004207699194270331,0.5418947962876667,0.6099625698170615,-0.006421899029061951,0.3610639800304967,0.6,0.003566015868770478,1.0,1.0,False,False
TL,2026-02-06,False,112.57,0.003566015868770478,0.4877873797924464,0.5992593274800633,-0.00632013975053255,-0.7030750632996119,0.16666666666666666,0.0014213378342364802,1.0,1.0,False,False
TL,2026-02-09,False,112.73,0.0014213378342364802,0.48152708292155394,0.5419680609436006,-0.023225325915391292,-0.8041047419000755,0.16666666666666666,-0.0004435376563469706,1.0,1.0,False,False
TL,2026-02-10,False,112.68,-0.0004435376563469706,0.5165406445381063,0.565562398443038,-0.0010792754831911056,-0.10611604794650616,0.48333333333333334,0.0006212282570110528,1.0,1.0,False,False
TL,2026-02-11,False,112.75,0.0006212282570110528,0.5154875894103984,0.5559998180562034,-0.0024061149008876626,-0.10430306118787125,0.48333333333333334,-0.00044345898004427564,1.0,1.0,False,False
TL,2026-02-12,False,112.7,-0.00044345898004427564,0.439697040074226,0.5301873774040193,-0.006222017294759635,-1.572233425529732,0.08333333333333333,0.001242236024844745,1.0,1.0,False,False
TL,2026-02-13,False,112.84,0.001242236024844745,0.5955974824169821,0.6719604119425993,0.015129719452697593,1.4533837351258225,0.9333333333333333,0.0010634526763557695,0.0,1.0,True,True
TL,2026-02-24,False,112.96,0.0010634526763557695,0.4499860142509863,0.599896559593448,-0.005299936756765644,-1.352584388367116,0.11666666666666667,,1.0,0.0,False,False
TL,2026-02-25,True,112.7,,0.5769075877364297,0.5888736082972301,0.013312897082882285,1.075237998724491,0.8666666666666667,-0.0054125998225377225,0.0,1.0,True,True
TL,2026-02-26,False,112.09,-0.0054125998225377225,0.557906388933003,0.6063194643206663,0.02177288030370017,0.7003076197716787,0.75,-0.00017842804888934527,1.0,0.0,False,True
TL,2026-02-27,False,112.07,-0.00017842804888934527,0.5598773375780126,0.5954997167792324,0.0036480085004077845,0.7234412213731313,0.75,0.005978406353172039,1.0,1.0,False,True
TL,2026-03-02,False,112.74,0.005978406353172039,0.42638051726971943,0.4964176534545322,-0.006424124412095078,-1.7283196829791996,0.08333333333333333,0.00026609898882390404,1.0,1.0,False,False
TL,2026-03-03,False,112.77,0.00026609898882390404,0.5056631523437004,0.5666860146474934,-0.02740147424487422,-0.23888769163117307,0.43333333333333335,0.0,1.0,1.0,False,False
TL,2026-03-04,False,112.77,0.0,0.5034506370487846,0.5318196638845744,-0.016312568900274917,-0.2805022109553709,0.4,0.0,1.0,1.0,False,False
TL,2026-03-05,False,112.77,0.0,0.5557105197103935,0.5895755084501209,0.006873648404382699,0.7020718809586924,0.7333333333333333,8.867606632967373e-05,1.0,1.0,False,True
TL,2026-03-06,False,112.78,8.867606632967373e-05,0.5060853995393307,0.5438041693796061,0.020945713190591575,-0.21449156343781256,0.4666666666666667,-0.011172193651356688,1.0,1.0,False,True
